sample_id	run_ena	irods_path	bam_path	cram_path	read1_path	read2_path
VBS55279-6781STDY12150394	ERR9438220	/seq/illumina/runs/44/44126/lane1/plex10/44126_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438220/ERR9438220_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438220/ERR9438220_2.fastq.gz
VBS55280-6781STDY12150395	ERR9438221	/seq/illumina/runs/44/44126/lane1/plex11/44126_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438221/ERR9438221_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438221/ERR9438221_2.fastq.gz
VBS55281-6781STDY12150396	ERR9438222	/seq/illumina/runs/44/44126/lane1/plex12/44126_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438222/ERR9438222_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438222/ERR9438222_2.fastq.gz
VBS55282-6781STDY12150397	ERR9438223	/seq/illumina/runs/44/44126/lane2/plex1/44126_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438223/ERR9438223_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438223/ERR9438223_2.fastq.gz
VBS55283-6781STDY12150398	ERR9438224	/seq/illumina/runs/44/44126/lane2/plex2/44126_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438224/ERR9438224_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438224/ERR9438224_2.fastq.gz
VBS55284-6781STDY12150401	ERR9438225	/seq/illumina/runs/44/44126/lane2/plex3/44126_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438225/ERR9438225_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438225/ERR9438225_2.fastq.gz
VBS55285-6781STDY12150402	ERR9438226	/seq/illumina/runs/44/44126/lane2/plex4/44126_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438226/ERR9438226_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438226/ERR9438226_2.fastq.gz
VBS55286-6781STDY12150403	ERR9438227	/seq/illumina/runs/44/44126/lane2/plex5/44126_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438227/ERR9438227_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438227/ERR9438227_2.fastq.gz
VBS55287-6781STDY12150404	ERR9438228	/seq/illumina/runs/44/44126/lane2/plex6/44126_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438228/ERR9438228_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438228/ERR9438228_2.fastq.gz
VBS55288-6781STDY12150405	ERR9438229	/seq/illumina/runs/44/44126/lane2/plex7/44126_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438229/ERR9438229_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438229/ERR9438229_2.fastq.gz
VBS55289-6781STDY12150406	ERR9438230	/seq/illumina/runs/44/44126/lane2/plex8/44126_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438230/ERR9438230_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438230/ERR9438230_2.fastq.gz
VBS55290-6781STDY12150407	ERR9438231	/seq/illumina/runs/44/44126/lane2/plex9/44126_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438231/ERR9438231_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438231/ERR9438231_2.fastq.gz
VBS55291-6781STDY12150408	ERR9438232	/seq/illumina/runs/44/44126/lane2/plex10/44126_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438232/ERR9438232_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438232/ERR9438232_2.fastq.gz
VBS55292-6781STDY12150409	ERR9438233	/seq/illumina/runs/44/44126/lane2/plex11/44126_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438233/ERR9438233_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438233/ERR9438233_2.fastq.gz
VBS55293-6781STDY12150410	ERR9438234	/seq/illumina/runs/44/44126/lane2/plex12/44126_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438234/ERR9438234_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438234/ERR9438234_2.fastq.gz
VBS55294-6781STDY12150411	ERR9438247	/seq/illumina/runs/44/44127/lane2/plex1/44127_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438247/ERR9438247_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438247/ERR9438247_2.fastq.gz
VBS55295-6781STDY12150412	ERR9438248	/seq/illumina/runs/44/44127/lane2/plex2/44127_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438248/ERR9438248_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438248/ERR9438248_2.fastq.gz
VBS55296-6781STDY12150413	ERR9438249	/seq/illumina/runs/44/44127/lane2/plex3/44127_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438249/ERR9438249_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438249/ERR9438249_2.fastq.gz
VBS55297-6781STDY12150414	ERR9438250	/seq/illumina/runs/44/44127/lane2/plex4/44127_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438250/ERR9438250_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438250/ERR9438250_2.fastq.gz
VBS55298-6781STDY12150415	ERR9438251	/seq/illumina/runs/44/44127/lane2/plex5/44127_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438251/ERR9438251_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438251/ERR9438251_2.fastq.gz
VBS55299-6781STDY12150416	ERR9438252	/seq/illumina/runs/44/44127/lane2/plex6/44127_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438252/ERR9438252_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438252/ERR9438252_2.fastq.gz
VBS55300-6781STDY12150417	ERR9438253	/seq/illumina/runs/44/44127/lane2/plex7/44127_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438253/ERR9438253_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438253/ERR9438253_2.fastq.gz
VBS55301-6781STDY12150418	ERR9438254	/seq/illumina/runs/44/44127/lane2/plex8/44127_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438254/ERR9438254_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438254/ERR9438254_2.fastq.gz
VBS55302-6781STDY12150419	ERR9438255	/seq/illumina/runs/44/44127/lane2/plex9/44127_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438255/ERR9438255_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438255/ERR9438255_2.fastq.gz
VBS55303-6781STDY12150420	ERR9438256	/seq/illumina/runs/44/44127/lane2/plex10/44127_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438256/ERR9438256_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438256/ERR9438256_2.fastq.gz
VBS55304-6781STDY12150421	ERR9438257	/seq/illumina/runs/44/44127/lane2/plex11/44127_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438257/ERR9438257_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438257/ERR9438257_2.fastq.gz
VBS55305-6781STDY12150422	ERR9438258	/seq/illumina/runs/44/44127/lane2/plex12/44127_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438258/ERR9438258_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438258/ERR9438258_2.fastq.gz
VBS55306-6781STDY12150423	ERR9438235	/seq/illumina/runs/44/44127/lane1/plex1/44127_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438235/ERR9438235_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438235/ERR9438235_2.fastq.gz
VBS55307-6781STDY12150424	ERR9438236	/seq/illumina/runs/44/44127/lane1/plex2/44127_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438236/ERR9438236_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438236/ERR9438236_2.fastq.gz
VBS55308-6781STDY12150425	ERR9438237	/seq/illumina/runs/44/44127/lane1/plex3/44127_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438237/ERR9438237_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438237/ERR9438237_2.fastq.gz
VBS55309-6781STDY12150426	ERR9438238	/seq/illumina/runs/44/44127/lane1/plex4/44127_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438238/ERR9438238_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438238/ERR9438238_2.fastq.gz
VBS55310-6781STDY12150427	ERR9438239	/seq/illumina/runs/44/44127/lane1/plex5/44127_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438239/ERR9438239_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438239/ERR9438239_2.fastq.gz
VBS55311-6781STDY12150428	ERR9438240	/seq/illumina/runs/44/44127/lane1/plex6/44127_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438240/ERR9438240_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438240/ERR9438240_2.fastq.gz
VBS55312-6781STDY12150429	ERR9438241	/seq/illumina/runs/44/44127/lane1/plex7/44127_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438241/ERR9438241_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438241/ERR9438241_2.fastq.gz
VBS55313-6781STDY12150430	ERR9438242	/seq/illumina/runs/44/44127/lane1/plex8/44127_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438242/ERR9438242_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438242/ERR9438242_2.fastq.gz
VBS55314-6781STDY12150431	ERR9438243	/seq/illumina/runs/44/44127/lane1/plex9/44127_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438243/ERR9438243_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438243/ERR9438243_2.fastq.gz
VBS55315-6781STDY12150432	ERR9438244	/seq/illumina/runs/44/44127/lane1/plex10/44127_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438244/ERR9438244_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438244/ERR9438244_2.fastq.gz
VBS55316-6781STDY12150433	ERR9438245	/seq/illumina/runs/44/44127/lane1/plex11/44127_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438245/ERR9438245_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438245/ERR9438245_2.fastq.gz
VBS55317-6781STDY12150434	ERR9438246	/seq/illumina/runs/44/44127/lane1/plex12/44127_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438246/ERR9438246_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438246/ERR9438246_2.fastq.gz
VBS55318-6781STDY12150435	ERR9438390	/seq/illumina/runs/44/44213/lane2/plex1/44213_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438390/ERR9438390_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438390/ERR9438390_2.fastq.gz
VBS55319-6781STDY12150436	ERR9438391	/seq/illumina/runs/44/44213/lane2/plex2/44213_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438391/ERR9438391_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438391/ERR9438391_2.fastq.gz
VBS55320-6781STDY12150437	ERR9438392	/seq/illumina/runs/44/44213/lane2/plex3/44213_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438392/ERR9438392_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438392/ERR9438392_2.fastq.gz
VBS55321-6781STDY12150438	ERR9438393	/seq/illumina/runs/44/44213/lane2/plex4/44213_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438393/ERR9438393_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438393/ERR9438393_2.fastq.gz
VBS55322-6781STDY12150439	ERR9438394	/seq/illumina/runs/44/44213/lane2/plex5/44213_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438394/ERR9438394_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438394/ERR9438394_2.fastq.gz
VBS55323-6781STDY12150440	ERR9438395	/seq/illumina/runs/44/44213/lane2/plex6/44213_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438395/ERR9438395_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438395/ERR9438395_2.fastq.gz
VBS55324-6781STDY12150441	ERR9438396	/seq/illumina/runs/44/44213/lane2/plex7/44213_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438396/ERR9438396_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438396/ERR9438396_2.fastq.gz
VBS55325-6781STDY12150442	ERR9438397	/seq/illumina/runs/44/44213/lane2/plex8/44213_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438397/ERR9438397_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438397/ERR9438397_2.fastq.gz
VBS55326-6781STDY12150443	ERR9438398	/seq/illumina/runs/44/44213/lane2/plex9/44213_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438398/ERR9438398_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438398/ERR9438398_2.fastq.gz
VBS55327-6781STDY12150444	ERR9438399	/seq/illumina/runs/44/44213/lane2/plex10/44213_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438399/ERR9438399_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438399/ERR9438399_2.fastq.gz
VBS55328-6781STDY12150445	ERR9438400	/seq/illumina/runs/44/44213/lane2/plex11/44213_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438400/ERR9438400_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438400/ERR9438400_2.fastq.gz
VBS55329-6781STDY12150446	ERR9438401	/seq/illumina/runs/44/44213/lane2/plex12/44213_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438401/ERR9438401_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438401/ERR9438401_2.fastq.gz
VBS55330-6781STDY12150447	ERR9438402	/seq/illumina/runs/44/44237/lane1/plex1/44237_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438402/ERR9438402_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438402/ERR9438402_2.fastq.gz
VBS55331-6781STDY12150448	ERR9438403	/seq/illumina/runs/44/44237/lane1/plex2/44237_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438403/ERR9438403_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438403/ERR9438403_2.fastq.gz
VBS55332-6781STDY12150449	ERR9438404	/seq/illumina/runs/44/44237/lane1/plex3/44237_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438404/ERR9438404_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438404/ERR9438404_2.fastq.gz
VBS55333-6781STDY12150450	ERR9438405	/seq/illumina/runs/44/44237/lane1/plex4/44237_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438405/ERR9438405_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438405/ERR9438405_2.fastq.gz
VBS55334-6781STDY12150451	ERR9438406	/seq/illumina/runs/44/44237/lane1/plex5/44237_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438406/ERR9438406_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438406/ERR9438406_2.fastq.gz
VBS55335-6781STDY12150452	ERR9438407	/seq/illumina/runs/44/44237/lane1/plex6/44237_1#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438407/ERR9438407_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438407/ERR9438407_2.fastq.gz
VBS55336-6781STDY12150453	ERR9438408	/seq/illumina/runs/44/44237/lane1/plex7/44237_1#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438408/ERR9438408_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438408/ERR9438408_2.fastq.gz
VBS55337-6781STDY12150454	ERR9438409	/seq/illumina/runs/44/44237/lane1/plex8/44237_1#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438409/ERR9438409_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438409/ERR9438409_2.fastq.gz
VBS55338-6781STDY12150455	ERR9438410	/seq/illumina/runs/44/44237/lane1/plex9/44237_1#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438410/ERR9438410_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438410/ERR9438410_2.fastq.gz
VBS55339-6781STDY12150456	ERR9438411	/seq/illumina/runs/44/44237/lane1/plex10/44237_1#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438411/ERR9438411_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438411/ERR9438411_2.fastq.gz
VBS55340-6781STDY12150457	ERR9438412	/seq/illumina/runs/44/44237/lane1/plex11/44237_1#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438412/ERR9438412_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438412/ERR9438412_2.fastq.gz
VBS55341-6781STDY12150458	ERR9438413	/seq/illumina/runs/44/44237/lane1/plex12/44237_1#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438413/ERR9438413_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438413/ERR9438413_2.fastq.gz
VBS55342-6781STDY12150459	ERR9438414	/seq/illumina/runs/44/44237/lane2/plex1/44237_2#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438414/ERR9438414_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438414/ERR9438414_2.fastq.gz
VBS55343-6781STDY12150460	ERR9438415	/seq/illumina/runs/44/44237/lane2/plex2/44237_2#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438415/ERR9438415_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438415/ERR9438415_2.fastq.gz
VBS55344-6781STDY12150461	ERR9438416	/seq/illumina/runs/44/44237/lane2/plex3/44237_2#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438416/ERR9438416_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438416/ERR9438416_2.fastq.gz
VBS55345-6781STDY12150462	ERR9438417	/seq/illumina/runs/44/44237/lane2/plex4/44237_2#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438417/ERR9438417_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438417/ERR9438417_2.fastq.gz
VBS55346-6781STDY12150463	ERR9438418	/seq/illumina/runs/44/44237/lane2/plex5/44237_2#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438418/ERR9438418_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438418/ERR9438418_2.fastq.gz
VBS55347-6781STDY12150464	ERR9438419	/seq/illumina/runs/44/44237/lane2/plex6/44237_2#6.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438419/ERR9438419_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438419/ERR9438419_2.fastq.gz
VBS55348-6781STDY12150465	ERR9438420	/seq/illumina/runs/44/44237/lane2/plex7/44237_2#7.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438420/ERR9438420_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438420/ERR9438420_2.fastq.gz
VBS55349-6781STDY12150466	ERR9438421	/seq/illumina/runs/44/44237/lane2/plex8/44237_2#8.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438421/ERR9438421_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/001/ERR9438421/ERR9438421_2.fastq.gz
VBS55350-6781STDY12150467	ERR9438422	/seq/illumina/runs/44/44237/lane2/plex9/44237_2#9.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438422/ERR9438422_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/002/ERR9438422/ERR9438422_2.fastq.gz
VBS55351-6781STDY12150468	ERR9438423	/seq/illumina/runs/44/44237/lane2/plex10/44237_2#10.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438423/ERR9438423_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/003/ERR9438423/ERR9438423_2.fastq.gz
VBS55352-6781STDY12150469	ERR9438424	/seq/illumina/runs/44/44237/lane2/plex11/44237_2#11.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438424/ERR9438424_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/004/ERR9438424/ERR9438424_2.fastq.gz
VBS55353-6781STDY12150470	ERR9438425	/seq/illumina/runs/44/44237/lane2/plex12/44237_2#12.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438425/ERR9438425_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/005/ERR9438425/ERR9438425_2.fastq.gz
VBS55354-6781STDY12150471	ERR9438426	/seq/illumina/runs/44/44238/lane1/plex1/44238_1#1.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438426/ERR9438426_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/006/ERR9438426/ERR9438426_2.fastq.gz
VBS55355-6781STDY12150472	ERR9438427	/seq/illumina/runs/44/44238/lane1/plex2/44238_1#2.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438427/ERR9438427_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/007/ERR9438427/ERR9438427_2.fastq.gz
VBS55356-6781STDY12150473	ERR9438428	/seq/illumina/runs/44/44238/lane1/plex3/44238_1#3.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438428/ERR9438428_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/008/ERR9438428/ERR9438428_2.fastq.gz
VBS55357-6781STDY12150474	ERR9438429	/seq/illumina/runs/44/44238/lane1/plex4/44238_1#4.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438429/ERR9438429_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/009/ERR9438429/ERR9438429_2.fastq.gz
VBS55358-6781STDY12150475	ERR9438430	/seq/illumina/runs/44/44238/lane1/plex5/44238_1#5.cram			ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438430/ERR9438430_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/000/ERR9438430/ERR9438430_2.fastq.gz
